file,line,status
src/main/java/com/adobe/cq/commerce/magento/graphql/ProductSortInput.java,1270,EMPTY
src/main/java/com/adobe/cq/commerce/magento/graphql/ProductSortInput.java,1271,NOT_COVERED
src/main/java/com/adobe/cq/commerce/magento/graphql/ProductSortInput.java,1272,NOT_COVERED
src/main/java/com/adobe/cq/commerce/magento/graphql/ProductSortInput.java,1273,NOT_COVERED
src/main/java/com/adobe/cq/commerce/magento/graphql/ProductSortInput.java,1274,NOT_COVERED
src/main/java/com/adobe/cq/commerce/magento/graphql/ProductSortInput.java,1275,NOT_COVERED
