file,line,status
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,460,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,461,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,462,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,463,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,464,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,465,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,466,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,467,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,468,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,469,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,470,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,471,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,472,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,473,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,474,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,475,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,476,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,477,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,478,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,479,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,480,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,481,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,482,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,483,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,484,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,485,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,486,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,487,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,488,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,489,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,490,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,491,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,492,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,493,EMPTY
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,494,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,495,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,496,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,497,NOT_COVERED
src/main/java/com/github/jaiimageio/impl/plugins/bmp/BMPImageReader.java,498,EMPTY
