https://github.com/apache/sling-org-apache-sling-servlets-resolver/blob/75e62e657fc0b2dbbc90287cba23a24116152fce/src/main/java/org/apache/sling/servlets/resolver/internal/bundle/BundledScriptTracker.java#L273-L285,3f45b351dab72cf8436d4041b944fcd5
https://github.com/apache/sling-org-apache-sling-servlets-resolver/blob/75e62e657fc0b2dbbc90287cba23a24116152fce/src/main/java/org/apache/sling/servlets/resolver/internal/bundle/BundledScriptTracker.java#L259-L269,79c9d692f06d9efa71121e6018005ffd
https://github.com/iotaledger/cliri/blob/1f974cafb1c17d96ae7e0a6856f563dcf3794238/src/main/java/com/iota/iri/network/Node.java#L200-L208,92ba84f48bbb110a395d3d2e29ad8f5c
https://github.com/apache/sling-org-apache-sling-servlets-resolver/blob/75e62e657fc0b2dbbc90287cba23a24116152fce/src/main/java/org/apache/sling/servlets/resolver/internal/bundle/BundledScriptTracker.java#L302-L306,83a0e6c7a201dac415de29870edd93c0
https://github.com/iotaledger/cliri/blob/1f974cafb1c17d96ae7e0a6856f563dcf3794238/src/main/java/com/iota/iri/network/Node.java#L203-L207,1d0f9ead97f4f8472815da51070fde32
https://github.com/Isaac315/sql-translator/blob/78f3fb0091c94563a640ef672de3e75e2b5c3bb2/src/main/java/com/raysonfang/sqltranslator/sql/dialect/oracle/function/OracleToMySqlFunctionTransform.java#L116-L118,0797c966ebfa561647da14fb54e7d574
https://github.com/awslabs/aws-glue-catalog-sync-agent-for-hive/blob/2ba77e5718c5b1988e711fac37966b40665bc385/src/main/java/com/amazonaws/services/glue/catalog/HiveGlueCatalogSyncAgent.java#L407-L427,d11bf176ef62ff53602b187f6e3d69b7
https://github.com/xcsp3team/XCSP3-Java-Tools/blob/1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0/src/main/java/org/xcsp/parser/XParser.java#L330-L340,d6237ec28132a947e0a080a68c6bf066
https://github.com/darmiel/eeee/blob/f4114a3bf831ae88f6cca606f4d0f93ac09cc210/src/main/java/io/d2a/eeee/EntryMethod.java#L57-L64,26e2447127828f815f45f2784e5d4ed8
https://github.com/apache/sling-org-apache-sling-servlets-resolver/blob/75e62e657fc0b2dbbc90287cba23a24116152fce/src/main/java/org/apache/sling/servlets/resolver/internal/bundle/BundledScriptTracker.java#L223-L229,6d63796972cf55c64f2aa4605e4187a2
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/transport/SparqlResultsParser.java#L69-L73,5d267d2f929f35f60aca49aca48e7a98
https://github.com/errai/errai/blob/d2edc4632373096f8d81c93f18cd874fa5501b90/errai-ioc/src/main/java/org/jboss/errai/ioc/rebind/ioc/extension/builtin/JsTypeAntiInliningExtension.java#L93-L96,954eaf16164e39bae79162cfb75814bb
https://github.com/jessin20161124/miniDubboOpen/blob/a02a5c2b393456861401b14057752fb22a7308ab/src/main/java/com/jessin/practice/dubbo/netty/FastjsonSerializer.java#L268-L271,731131218e9a17fbf88a6db0702f68bf
https://github.com/lastaflute/lastaflute/blob/01201e2eee995053bf6f9febcf58ace01ed38c30/src/main/java/org/lastaflute/web/validation/ActionValidator.java#L744-L746,e2be214d8998d8dd688e3f69caaa3566
https://github.com/vangj/jbayes/blob/4f3a542a4cab356b2b4a3d5d735ae0346429ef2d/src/main/java/com/github/vangj/jbayes/inf/exact/graph/pptc/Evidence.java#L266-L268,0893370b83a33999856a90d798623ad1
https://github.com/apache/commons-codec/blob/634ac7caba17b3610e8fe3dd19f9f05faf4d1f94/src/main/java/org/apache/commons/codec/language/bm/Rule.java#L532-L533,44ee04d22e9fd2eb3d7e48155e73a9e9
https://github.com/awslabs/aws-glue-catalog-sync-agent-for-hive/blob/2ba77e5718c5b1988e711fac37966b40665bc385/src/main/java/com/amazonaws/services/glue/catalog/HiveGlueCatalogSyncAgent.java#L370-L384,29db63370fe51d9f801678f4f2f10be5
https://github.com/mojohaus/license-maven-plugin/blob/b9ec9b85e32fa978b8bdd9aee018b0bf94a518fe/src/main/java/org/codehaus/mojo/license/extended/spreadsheet/CalcFileWriter.java#L607-L621,38cd0587ae9453f3ca1296c35cfab166
https://github.com/mojohaus/license-maven-plugin/blob/b9ec9b85e32fa978b8bdd9aee018b0bf94a518fe/src/main/java/org/codehaus/mojo/license/extended/spreadsheet/ExcelFileWriter.java#L482-L496,8666b623c746f13ffd5e5eda1b449050
https://github.com/vizor-games/infraworld-cornerstone/blob/2f8c792393fd8bbfc09d5bfdd36114230f64aa5c/src/main/java/com/vizor/unreal/convert/CastGenerator.java#L241-L253,13785a088574eb77e4183a87448b0463
https://github.com/apache/sling-org-apache-sling-servlets-resolver/blob/75e62e657fc0b2dbbc90287cba23a24116152fce/src/main/java/org/apache/sling/servlets/resolver/internal/bundle/BundledScriptTracker.java#L193-L202,7a33c76bb57c8dbb8eeb2eaa60230f8f
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/transport/SparqlResultsParser.java#L67-L76,8d96cfb6f7cecbd7799e9ee9a42504f4
https://github.com/nothingax/micro-DB/blob/1bbae368f7670f94130606fa65bcbc8ccbb89b98/src/main/java/com/microdb/operator/Aggregate.java#L73-L82,a98d5ace3ce57ea3a67f58d115b35561
https://github.com/jano7/executor/blob/afa9dd02560c69e26f4addcd5b68500c5e95241b/src/test/java/com/jano7/executor/KeySequentialBoundedExecutorTest.java#L112-L118,5b88c186450391204ecfe74ef7878bae
https://github.com/keighrim/mae-annotation/blob/a4bf15aaad14f80b4c6a076bd01c58f6e4d07000/src/main/java/edu/brandeis/llc/mae/util/FontHandler.java#L128-L134,7617fc44c276fc328017d049de0a64a8
https://github.com/vangj/jbayes/blob/4f3a542a4cab356b2b4a3d5d735ae0346429ef2d/src/main/java/com/github/vangj/jbayes/inf/exact/graph/pptc/Evidence.java#L258-L264,261e726ecf26d6a9e690d837da558cea
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/expr/FormatUtil.java#L1098-L1103,b5cf437a683094f701a43f1943269348
https://github.com/sranka/jdbcimage/blob/4b16de3a349a30e5d69633a0fea6e08d486392b9/src/main/java/io/github/sranka/jdbcimage/main/MainToolBase.java#L386-L391,54a1216b6b0aa1a55332f7fe6ad79dac
