file,generation time,test time,blocktest count,actual test count,USEABLE,total_time
gabrie-allaigre-sonar-gitlab-plugin-1a6b20737c0e034fed35f555442fa493c6268e9f-GitLabApiV4Wrapper,1545,2204,31,30,TRUE,3.749
googleapis-disco-to-proto3-converter-32cf5993853b1218e97e54c556f3922f49014eb8-DocumentToProtoConverter,1542,1374,21,20,TRUE,2.916
graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-StyleSheetParserTokenManager,1710,3534,71,70,TRUE,5.244
hageldave-ezFFTW-20d97041dfde6731bbfc02980cf2b581c62161ec-FFTTest,1463,1448,21,20,TRUE,2.911
Harium-keel-bb6a1cf5104d609399ddf9a803ae60d6caee7a3b-SingularValueDecomposition,1699,1583,111,110,TRUE,3.282
HelixNetwork-pendulum-919ae1df7ca4359aad6b9a4575beb9d3ca4de8ef-SnapshotServiceImpl,-1,-1,0,-1,FALSE,-0.002
heroku-heroku-jvm-application-deployer-ffd498f1a94853b30bc0275a6ef495f2ec3a11f7-Main,1487,1752,21,20,TRUE,3.239
hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AVM,1892,1969,211,110,TRUE,3.861
hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AwkParser,1789,1820,51,50,TRUE,3.609
iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcFilterCompiler,1480,1392,31,30,TRUE,2.872
iotaledger-cliri-1f974cafb1c17d96ae7e0a6856f563dcf3794238-Node,1599,2304,21,20,TRUE,3.903
Isaac315-sql-translator-78f3fb0091c94563a640ef672de3e75e2b5c3bb2-OracleToMySqlFunctionTransform,1510,1479,41,40,TRUE,2.989
jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-FormatUtil,1642,4110,41,40,TRUE,5.752
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-BMPImageWriter,1600,2369,41,40,TRUE,3.969
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-PNMImageWriter,1585,2374,51,50,TRUE,3.959
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-RawRenderedImage,1640,2431,41,40,TRUE,4.071
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-TIFFDecompressor,1715,2386,31,30,TRUE,4.101
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-TIFFImageMetadata,1896,2355,11,10,TRUE,4.251
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-TIFFImageWriter,1846,2377,71,70,TRUE,4.223
jano7-executor-afa9dd02560c69e26f4addcd5b68500c5e95241b-KeySequentialBoundedExecutorTest,1440,31620,11,10,TRUE,33.06
jenkins-infra-update-center2-5b1203f26470aa07d226974b599e53315a270a92-TieredUpdateSitesGenerator,1438,1744,21,20,TRUE,3.182
jessin20161124-miniDubboOpen-a02a5c2b393456861401b14057752fb22a7308ab-FastjsonSerializer,1479,1714,11,10,TRUE,3.193
jruby-jcodings-4eb6216f88f2b4ce80b555cc58e3f86e88b72c86-Transcoding,1579,1779,41,40,TRUE,3.358
jruby-joni-d4696c4f6dcdd1484895abae4b9b3c62874759e1-Lexer,1590,2406,21,20,TRUE,3.996
jtidy-jtidy-aade7c5a6c1007d013859ac95378a2d469f5e254-Lexer,1740,1965,21,20,TRUE,3.705
jtidy-jtidy-aade7c5a6c1007d013859ac95378a2d469f5e254-PPrint,2215,2472,51,50,TRUE,4.687
junichi11-netbeans-color-codes-preview-97a0262a3c15ab5842c43b68019e1e355ad7d3a8-ColorCodesPanel,1478,2017,11,10,TRUE,3.495
keighrim-mae-annotation-a4bf15aaad14f80b4c6a076bd01c58f6e4d07000-FontHandler,1913,1604,11,10,TRUE,3.517
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-ActionFormMapper,1587,1578,11,10,TRUE,3.165
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-ActionValidator,1571,1559,31,30,TRUE,3.13
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-RequestLoggingFilter,1593,1525,11,10,TRUE,3.118
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-RestfulStructuredMethodVerifier,1502,1523,21,20,TRUE,3.025
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-SimpleAsyncManager,1596,1533,21,20,TRUE,3.129
leonhad-paradoxdriver-de3a6ad18b6c7f1d461383876339dc8086beaead-ConnectionInfo,1514,1666,21,20,TRUE,3.18
leonhad-paradoxdriver-de3a6ad18b6c7f1d461383876339dc8086beaead-SelectPlan,1514,1694,11,10,TRUE,3.208
loehndorf-scengen-5e11067f76f5631a31b75f823cd3666a769b098f-Generator,1575,1792,81,80,TRUE,3.367
logpresso-CVE-2021-44228-Scanner-35c37dd6941d6b77d103229302cadd473b97a816-Configuration,1569,1349,51,50,TRUE,2.918
lzgabel-camunda-cloud-bpmn-converter-5a301723aa17c90a090c235f91d5491a1f7c249f-IntermediateCatchEventProcessor,1456,3055,21,20,TRUE,4.511
maxmind-geoip-api-java-0ed8a38981512667533d47204486aae0278a1bc8-regionName,1653,1893,21,20,TRUE,3.546
maxmind-geoip-api-java-0ed8a38981512667533d47204486aae0278a1bc8-timeZone,1769,1904,241,240,TRUE,3.673
messai-engineering-Yuga-40b006970e6e9a1eb5fc13e739f22232c683a965-Yuga,2013,2317,21,10,TRUE,4.33
meteoinfo-wContour-dade1e866bf3d3eab56bd09f2b1dcdac5c1ee6f6-Contour,2460,1437,241,240,TRUE,3.897
mojohaus-license-maven-plugin-b9ec9b85e32fa978b8bdd9aee018b0bf94a518fe-CalcFileWriter,1669,2236,31,30,TRUE,3.905
mojohaus-license-maven-plugin-b9ec9b85e32fa978b8bdd9aee018b0bf94a518fe-ExcelFileWriter,1626,2243,31,30,TRUE,3.869
mvel-mvel-236d37bc78a158553592afedbbf1aa27815efb78-AbstractParser,1657,1951,11,10,TRUE,3.608
mvel-mvel-236d37bc78a158553592afedbbf1aa27815efb78-ASMAccessorOptimizer,1737,1965,41,40,TRUE,3.702
narupley-not-going-to-be-commons-ssl-346bb4e8481316687a643219800a398ecd8f62a8-PKCS8Key,2163,2031,61,60,TRUE,4.194
nothingax-micro-DB-1bbae368f7670f94130606fa65bcbc8ccbb89b98-Aggregate,1951,1918,21,20,TRUE,3.869
OpenLiberty-ci.common-b48d061d33b28b6dd5d48f52f25e032e3fc45614-DevUtil,1957,1352,51,50,TRUE,3.309
OWASP-json-sanitizer-fc612ab374de73d03864d56fb87b6a103b234489-JsonSanitizer,1689,1760,141,140,TRUE,3.449
package-url-packageurl-java-47351deccffb9394df42b913f59ffc00741af0b6-PackageURL,1518,1476,11,10,TRUE,2.994
PawelGorny-lostword-8e66ab8737a5119a21cef6c948ae7b48f00fdb91-WorkerKnownPosition,1484,1591,11,10,TRUE,3.075
PawelGorny-lostword-8e66ab8737a5119a21cef6c948ae7b48f00fdb91-WorkerPool,1898,2078,11,10,TRUE,3.976
PawelGorny-lostword-8e66ab8737a5119a21cef6c948ae7b48f00fdb91-WorkerPrintSeeds,1482,1601,11,10,TRUE,3.083
PeterisP-morphology-1195adb7bb994292e5b06f2b20f4feb6191ca951-Mijas,1726,1867,181,90,TRUE,3.593
pfmiles-min-velocity-4e8ec4f64681c1d6941bf8d90a51849e87b86cf5-ParserTokenManager,1797,1324,11,10,TRUE,3.121
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-ExpressionParser,1595,1625,41,40,TRUE,3.22
pvto-konte-art-03c969d8fd62ba3c7175a840e6a785049183f4b6-Parser,1860,1627,211,10,TRUE,3.487
ripreal-V8LogScanner-3789156a0ab07c4b2cdd91e8165ca733ecc01905-CmdAddGroupBy,1443,2110,11,10,TRUE,3.553
sbesada-java.math.expression.parser-cc92f58f6074b21cf6f5d4056b7f7cc5168f50af-ComplexFunction,1496,1345,11,10,TRUE,2.841
smola-galimatias-0771a10ef5021181fc172b95ac39e9f4c7ada2e8-URLParser,1582,1437,71,20,TRUE,3.019
spullara-java-future-jdk8-5925719802af19ccc6602651fc243b2ff3726b4b-CompletableFutureTest,2013,1690,31,30,TRUE,3.703
sranka-jdbcimage-4b16de3a349a30e5d69633a0fea6e08d486392b9-MainToolBase,1519,2346,11,10,TRUE,3.865
StarlangSoftware-Corpus-c0b50a746e5179df1b236273bcf1ec6d1cc988c7-SentenceSplitter,1627,1421,141,140,TRUE,3.048
StarlangSoftware-TurkishMorphologicalAnalysis-26450b47db92b64580a2bfa4a0d7d0bce38edd49-Transition,1583,1435,81,80,TRUE,3.018
StarlangSoftware-TurkishMorphologicalDisambiguation-bf8dbc2cd835c67178eb896939ad1009b6743486-AutoDisambiguator,1528,28414,31,30,TRUE,29.942
STEMLab-JIneditor-ccca7bec12fe58583d25da0d13ae038b27d34424-CanvasPanel,2031,1768,61,60,TRUE,3.799
streamx-co-ExTree-2cb6b78c0eb4dc25fa81f582641b5464779a93fa-ExpressionMethodVisitor,1593,3403,31,30,TRUE,4.996
streamx-co-FluentJPA-064ce0b468b63fa07aecb0cfc2d352108af1cb40-DSLInterpreter,1675,6791,101,100,TRUE,8.466
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-CharacterClass,1667,1595,151,150,TRUE,3.262
tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Matcher,2317,1590,21,20,TRUE,3.907
tud-fop-j-Algo-f59fbbd9ccc3f41d6866fda44324622e2b47eef2-C00Lexer,1620,4853,21,20,TRUE,6.473
tvesalainen-bcc-8bfbb307418a422d57370b2df12fdfb1126f3407-ByteCodeDump,1492,1559,11,10,TRUE,3.051
vangj-jbayes-4f3a542a4cab356b2b4a3d5d735ae0346429ef2d-Evidence,1470,1430,31,30,TRUE,2.9
vincentrussell-java-ini-parser-954dd3836aa39dd170202f95e356da1eb86c894d-Ini,1495,1390,11,10,TRUE,2.885
vizor-games-infraworld-cornerstone-2f8c792393fd8bbfc09d5bfdd36114230f64aa5c-CastGenerator,1507,1557,21,20,TRUE,3.064
vmzakharov-dataframe-ec-b5cef516c1f02207399f751ba922f9e5347f8f3c-DoubleFormatter,1855,1923,31,30,TRUE,3.778
vmzakharov-dataframe-ec-b5cef516c1f02207399f751ba922f9e5347f8f3c-LongFormatter,1442,1944,31,30,TRUE,3.386
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-KeyMapper,1453,2640,11,10,TRUE,4.093
wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-Validator,1491,2626,31,30,TRUE,4.117
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-ProblemDataHandler,1499,1514,61,60,TRUE,3.013
xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser,2261,1468,21,20,TRUE,3.729
ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-ChineseWordTokenizer,1439,2469,41,40,TRUE,3.908
Zettelkasten-Team-Zettelkasten-b68dc7638b9f9287c9528d4171a9014e8ba3eed3-ImportFromZkn,1933,2731,141,140,TRUE,4.664
3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-AsyncSsePublisher,2306,1708,21,20,TRUE,4.014
3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-AsyncSsePublisherTest,2388,1716,21,20,TRUE,4.104
3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-Http1Response,1850,1814,21,20,TRUE,3.664
3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-NettyResponseAdaptor,2130,2335,21,20,TRUE,4.465
3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-RateLimiterImpl,1964,1706,41,40,TRUE,3.67
3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-RequestBodyReader,2079,1715,51,50,TRUE,3.794
adobe-commerce-cif-magento-graphql-0bc22bb767a8270f94ee04d85ab2571569a146a1-ProductFilterInput,1563,2190,21,20,TRUE,3.753
adobe-commerce-cif-magento-graphql-0bc22bb767a8270f94ee04d85ab2571569a146a1-ProductSortInput,2031,2180,21,20,TRUE,4.211
albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-BmpImage,2216,1536,71,70,TRUE,3.752
albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-HTMLWorker,2078,1534,21,20,TRUE,3.612
albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-PushbuttonField,2118,1559,81,80,TRUE,3.677
albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-SAXiTextHandler,1716,1630,61,60,TRUE,3.346
alfasoftware-soapstone-480e00c3384796efb1b2e69ba611d0234f6af333-WebServiceInvoker,2219,1569,11,10,TRUE,3.788
alibaba-compileflow-e96a05224f71bf4aa3d9fb37bba85764b2fc153f-DataType,1650,2185,51,50,TRUE,3.835
alibaba-compileflow-e96a05224f71bf4aa3d9fb37bba85764b2fc153f-PluginManager,2271,2173,61,60,TRUE,4.444
apache-commons-compress-ca1052f1347e301b46b1224d6b92198699663763-ParallelScatterZipCreatorTest,1858,3032,21,20,TRUE,4.89
apache-sling-org-apache-sling-servlets-resolver-75e62e657fc0b2dbbc90287cba23a24116152fce-BundledScriptTracker,2607,3133,141,140,TRUE,5.74
ATLANTBH-owl-f808feae5b021ce37e7a937ab03bf3327be386ad-ServicesUtils,1580,2115,21,20,TRUE,3.695
attoparser-attoparser-e1049dcd8261fe315b679029e711a9f5ea03f1cc-MarkupSelectorItems,1562,2126,111,110,TRUE,3.688
bkatwal-kafka-solr-sink-connector-f0d022607f3d5419053bfb0c87a710fb37e00896-PlainJsonDocMappersImpl,2077,1368,31,30,TRUE,3.445
bkatwal-kafka-solr-sink-connector-f0d022607f3d5419053bfb0c87a710fb37e00896-SolrServiceImpl,2050,1745,31,30,TRUE,3.795
blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-AASReach,2150,1548,41,40,TRUE,3.698
blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-EditWindow,2214,1570,41,40,TRUE,3.784
blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-Model_lwo,2522,1550,21,20,TRUE,4.072
blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-Simd_Generic,3126,1547,21,20,TRUE,4.673
Blazemeter-xtn5250-240e00411e0c21995e87f5a36dd0f6fee2929af8-XI5250CrtFrame,1689,2169,41,40,TRUE,3.858
casbin-jcasbin-eb7f93118e4f6d93e44cd779ce17a2f5f2d81387-Model,2205,1681,11,10,TRUE,3.886
cellsrg-tabbypdf-def8bb08e7733a9b87e593cb5363ef82581628c1-TableRegionDetector,1970,1397,11,10,TRUE,3.367
chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-SecurityConfigItemValidator,2068,4514,51,50,TRUE,6.582
chengdedeng-waf-9ba9a18857154830a35e3b10d111d025208f73ef-ZkClusterService,1985,4877,101,100,TRUE,6.862
codeine-cd-codeine-355463b17c671925bc8bd3951dabb98a150dfe36-HealthServlet,1906,1531,31,30,TRUE,3.437
davidmoten-aws-maven-plugin-e027d61b07cdc0e8b915217f1f6aca9b0f41011d-BeanstalkRemovePortsMojo,2010,1879,21,20,TRUE,3.889
demidenko05-beigesoft-accounting-0170596e736d3cc69f70c88ced3b9d78f63ddca1-InvoiceReportPdf,2096,3828,11,10,TRUE,5.924
demidenko05-beigesoft-webstore-624d41d82547ff897ca5b3740d8d73cb2dacf052-PrcRefreshItemsInList,1705,2739,51,50,TRUE,4.444
dnsjava-dnsjava-206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095-LookupSession,2068,2302,11,10,TRUE,4.37
domclick-kafka-logback-91d21ace796dd29ef953b86fcd7ebe55f43ca58d-KafkaAppender,2031,1400,31,30,TRUE,3.431
EsotericSoftware-yamlbeans-763726d51c99824218051e485e1b44f7477456fa-ScalarAnalysis,1992,1720,61,60,TRUE,3.712
EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-FidelityOptions,2483,1920,371,370,TRUE,4.403
fabric8io-docker-maven-plugin-40371e754a6f3122af6d3019508c364627580935-AbstractDockerMojo,2246,2846,31,30,TRUE,5.092
finos-messageml-utils-8dc8971aee55c36fbc2bce55a5e62ef254cc2eb9-BiContext,1612,1970,21,20,TRUE,3.582
forcedotcom-wsc-df588f1411b855687b9dfb5cfa69026e92ebb34e-MXParser,2398,1946,121,120,TRUE,4.344
fsantiag-sonar-clojure-8935e2291d21d57922006bab2f7fdd82d08e415e-EastwoodIssueParser,1997,2170,21,20,TRUE,4.167
george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine,2214,1343,21,20,TRUE,3.557
hermannpencole-nifi-config-e4a8a251bd01fd4026ac4fe6868791f4496ce882-ConnectionsUpdater,2288,1603,61,60,TRUE,3.891
hummeling-if97-a508c11bea77ebc39d6bf8c7b21854947e07ca96-Region3,1794,2425,21,20,TRUE,4.219
iamazy-elasticsearch-sql2-05a7743fb2bb70816f8255a7e7b3086374b15d8c-BinaryQueryParser,2221,2131,61,60,TRUE,4.352
IBlogLab-enhance-gateway-9b175549c6f9228096be92424c712e07686e9e4b-LoggingRecordResource,2197,2224,31,30,TRUE,4.421
Isaac315-sql-translator-78f3fb0091c94563a640ef672de3e75e2b5c3bb2-OracleSQLDataTypeTransformUtil,2038,1467,81,80,TRUE,3.505
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-BMPImageReader,1859,3039,81,80,TRUE,4.898
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-BMPMetadata,2368,2377,41,40,TRUE,4.745
jai-imageio-jai-imageio-core-f81bc1ab19faa210ad289c6ae2588bc1157fd07a-PNMImageReader,2130,2347,41,40,TRUE,4.477
JeffLi1993-java-core-learning-example-09f71b5606eeec1c65afafa4b3c7eddcc4a96732-CountDownLatchT,1441,61102,21,20,TRUE,62.543
jessin20161124-miniDubboOpen-a02a5c2b393456861401b14057752fb22a7308ab-DubboInvoker,2009,2279,21,20,TRUE,4.288
jessin20161124-miniDubboOpen-a02a5c2b393456861401b14057752fb22a7308ab-NettyServerHandler,2052,1644,21,20,TRUE,3.696
jetlang-remoting-505aadcc72f28bdf1796ce6fc5b490cece2e5375-JetlangTcpClient,2006,2270,31,30,TRUE,4.276
jfinal-jfinal-076e76a4941c989d7f535035295aa3d055123131-ProxyGenerator,1710,2112,21,20,TRUE,3.822
jhunters-jprotobuf-0e326bf8704027adc8af182e7cebc0e7a9c38e30-PrecompileTask,-1,-1,0,-1,FALSE,-0.002
jonatan-kazmierczak-class-visualizer-71015106c3316c02d366af71d9883c909d9ac772-GUIHandler,1978,1968,61,60,TRUE,3.946
joniles-mpxj-91540932b1db27a525f1ee9e9fb9d878acedfc74-MPPAssignmentField,2418,2183,61,60,TRUE,4.601
joniles-mpxj-91540932b1db27a525f1ee9e9fb9d878acedfc74-MPPProjectField,3129,2190,61,60,TRUE,5.319
joniles-mpxj-91540932b1db27a525f1ee9e9fb9d878acedfc74-MPPResourceField,3236,2204,61,60,TRUE,5.44
joniles-mpxj-91540932b1db27a525f1ee9e9fb9d878acedfc74-MPPTaskField,2528,2163,11,10,TRUE,4.691
jruby-joni-d4696c4f6dcdd1484895abae4b9b3c62874759e1-Matcher,2169,2418,171,170,TRUE,4.587
junichi11-netbeans-color-codes-preview-97a0262a3c15ab5842c43b68019e1e355ad7d3a8-HexCssColorCodesProvider,1516,2015,61,60,TRUE,3.531
keighrim-mae-annotation-a4bf15aaad14f80b4c6a076bd01c58f6e4d07000-MaeAgreementGUI,-1,-1,0,-1,FALSE,-0.002
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-GodHandableAction,2202,1562,11,10,TRUE,3.764
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-JsonUnifiedTextReadingFilter,2026,1545,51,50,TRUE,3.571
lastaflute-lastaflute-01201e2eee995053bf6f9febcf58ace01ed38c30-MDCHook,1634,1505,11,10,TRUE,3.139
leonhad-paradoxdriver-de3a6ad18b6c7f1d461383876339dc8086beaead-FunctionNode,1964,1629,21,20,TRUE,3.593
lettuce-io-lettuce-core-761d60247159662ce1db8bc20318bc4b573bc010-LettuceExtension,2109,3895,11,10,TRUE,6.004
lettuce-io-lettuce-core-761d60247159662ce1db8bc20318bc4b573bc010-RedisChannelHandler,2249,3952,21,20,TRUE,6.201
lettuce-io-lettuce-core-761d60247159662ce1db8bc20318bc4b573bc010-RedisClusterClient,3328,3988,31,30,TRUE,7.316
lettuce-io-lettuce-core-761d60247159662ce1db8bc20318bc4b573bc010-RedisURI,2328,3965,21,20,TRUE,6.293
lettuce-io-lettuce-core-761d60247159662ce1db8bc20318bc4b573bc010-StatefulRedisConnectionImpl,2376,4279,61,60,TRUE,6.655
mangstadt-biweekly-5baf97e7f64d1daf0c4f6277b3600021be28303e-RecurrenceIteratorFactory,2067,2114,11,10,TRUE,4.181
MarkShen1992-Mashibing_High_Concurrency-f408144caf72de0391f6e271eec6b92021ab1ca4-TicketSeller2,1881,2427,11,10,TRUE,4.308
MarkShen1992-Mashibing_High_Concurrency-f408144caf72de0391f6e271eec6b92021ab1ca4-TicketSeller4,1455,2448,11,10,TRUE,3.903
maven-nar-nar-maven-plugin-e747b5ee080b243e0b817f722a43c9c203bb4df8-Linker,2148,2323,81,80,TRUE,4.471
maven-nar-nar-maven-plugin-e747b5ee080b243e0b817f722a43c9c203bb4df8-NarCompileMojo,2128,2320,31,30,TRUE,4.448
maven-nar-nar-maven-plugin-e747b5ee080b243e0b817f722a43c9c203bb4df8-NarIntegrationTestMojo,2271,2354,51,50,TRUE,4.625
mimno-Mallet-ff204eb8aa7f414e779f37843fb68b3e1fdc7015-SVD,1560,16042,41,40,TRUE,17.602
monkeymq-jgossip-4bfc8e791381f70d62ea4ad6d8ae952da840dd0d-UDPMsgService,1530,1619,21,20,TRUE,3.149
Neop-mudmap2-070650853bc37663525f0d62fb54a029e364eafd-WorldFileJSON,1585,1382,51,50,TRUE,2.967
openskynetwork-java-adsb-7d73726841d98357da360ea631bbe12d3def86cc-ModeSDecoder,1669,1312,11,10,TRUE,2.981
peterbencze-serritor-158939359c0b0608686afd34bba582c9157dd362-WebDriverFactory,2115,1862,41,40,TRUE,3.977
pingcap-tidb-loadbalance-b1d62a4561fee7c525ae4c640a10f55c4702755b-StringInspector,2154,1783,121,120,TRUE,3.937
PlayPen-playpen-core-dd867086481d93a439cb0270eaa7272bacf75493-FileProcessListener,1473,4015,21,20,TRUE,5.488
PlayPen-playpen-core-dd867086481d93a439cb0270eaa7272bacf75493-Network,2227,4182,31,30,TRUE,6.409
ripreal-V8LogScanner-3789156a0ab07c4b2cdd91e8165ca733ecc01905-LogBuilder,2151,2224,21,20,TRUE,4.375
rythmengine-rythmengine-3439bd728c8e95927cea9146b5d6b59a30c3c516-Time,2728,3792,331,330,TRUE,6.52
Sayi-swagger-diff-e6abc1483ec90859aeba9d9ad4e7fd0368352d47-ModelDiff,2120,1435,21,20,TRUE,3.555
sbesada-java.math.numerical.library-a2f18eda6de69c937183771d3b1f268e606a8871-FunctionX,2043,2265,41,40,TRUE,4.308
sbesada-java.math.numerical.library-a2f18eda6de69c937183771d3b1f268e606a8871-FunctionXs,1704,1750,41,40,TRUE,3.454
seansegal-tincisnotcatan-f7d098c51037cb586147c1bbd5b18c2239df7b32-PlaceInitialSettlement,2256,1554,51,50,TRUE,3.81
sorra-TraceSonar-53ece361e0e14027d803ecbeb9f3fea76f7176ff-Traceback,1479,1353,21,20,TRUE,2.832
SpringStudent-GyJdbc-0ca78eb623487f137d94eb719a94464d2d0cbbe8-SQL,2256,1517,21,20,TRUE,3.773
